1	13-May-16	"Saham Dicaplok Nissan, Ini Tanggapan Mitsubishi Indonesia KTB belum bisa memberikan penjelasan secara detail. Jum'at, 13 Mei 2016 | 19:20 WIB  Oleh : Toto Pribadi, Herdi Muhardi Showroom Mitsubishi Motors Corp di markas besarnya di Tokyo, Jepang, 21 April 2016. ( REUTERS/Toru Hanai) VIVA.co.id – Nissan Motor Corporation (NMC) akhirnya secara sah membeli saham Mitsubishi Motors Corporation (MMC)  sebesar 34 persen dengan mahar sebesar 237 miliar Yen atau sekitar Rp29,5 triliun. Lalu bagaimana tanggapan Mitsubishi Indonesia? Meski tak menyampai setengah dari total saham, namun ternyata angka tersebut membuat NMC dinyatakan sebagai pemegang saham terbesar Mitsubishi secara global. Dengan status yang baru resmi diumumkan pada Kamis 12 Mei 2016 lalu di Yokohama, Jepang, lantas bagaimana dengan nasib PT Krama Yudha Tiga Belian (KTB) selaku agen tunggal pemegang merek Mitsubishi di Indonesia? Apakah ada perubahan manajemen hingga strategi? Menanggapi hal itu, Operating General Manager MMC Marketing PT KTB Irwan Kuncoro menyatakan bahwa Mitsubishi Indonesia belum bisa memberikan komentar lebih mendalam. ""Informasi lebih lanjut untuk bagaimana pengaruhnya dengan pasar di Indonesia, kita belum bisa sharing. Cuma kalau ada hal apa-apa mengenai informasi tambahan kita pasti update,"" ujar Irwan saat ditemui disela media test drive All New Pajero di kawasan Menjangan, Bali, Jumat 13 April 2016. Namun Irwan pun menyatakan, untuk lebih lanjut terkait pembelian saham oleh NMC, baik KTB maupun MMC masih menunggu finaliasi hingga akhir Mei 2016. Sekedar informasi, rencana kabar pembelian saham MMC oleh NMC disebutkan telah terjadi lama. Namun, seiring dengan pemberitaan mengenai skandal emisi bahan bakar oleh Mitsubishi pada mobil Kei Car yang bekerja sama dengan Nissan, hal itu membuat penjualan Mitsubishi dan sahamnya menurun."
11	14-May-16	"Situs Dewasa Tawarkan Rp332 Juta Bagi yang Temukan Virus Selama ini laman porno jadi target favorit disusupi para hacker. Sabtu, 14 Mei 2016 | 01:05 WIB Oleh : Amal Nur Ngazis, Agus Tri Haryanto Ilustrasi situs pornografi di Internet (VIVAnews/Muhammad Firman) VIVA.co.id – Pengelola suatu situs video dewasa terkemuka di AS menawarkan sejumlah hadiah menarik bagi yang bisa menemukan ancaman bug (celah keamanan) dan virus yang menyerang laman tersebut. Langkah ini demi menjamin laman itu bebas dari gangguan para peretas (hacker). Melalui kompetisi bertajuk ‘Bug Bounty Program’, situs porno tersebut ingin para ahli dunia maya ini menemukan kerentanan pada sistem keamanan pada laman khusus konten ‘syur’ tersebut. Bila beruntung, maka pengguna yang menemukan kerentanan di situs, maka situs itu akan memberikan uang sebesar US$25 ribu atau Rp332 juta. Mengenai program tersebut, Wakil Presiden situs tersebut, Corey Price, mengatakan seperti halnya perusahaan teknologi besar lainnya,situs porno itu juga memperhatikan ingin keamanan. ""Kita mengerahkan beberapa peneliti keamanan berbakat sebagai tindak ukuran proaktif dan pencegahan (keamanan perusahaan), untuk memastikan tidak hanya situs kami, tapi juga pengguna kami merasa aman yang penting,"" ujar dia dikutip dari Daily Star, Jumat 13 Mei 2016. Dengan langkah yang dilakukan situs terkenal itu, maka situs esek-esek itu setara yang telah dikerjakan oleh raksasa teknologi lainnya, seperti DropBox, Google, Yahoo, Twitter, dan Adobe dalam mengamankan usaha bisnisnya, terutama dalam sisi keamanan. ""Program baru ini memberi opsi kepada pengguna kami untuk lebih mengamankan dengan menyisihkan uang ekstra guna membantu melindungi dan meningkatkan situs yang dikunjungi 60 juta pengguna setiap harinya,"" jelas Price. Bug Bounty Program dinilai tepat menjadi dasar kebijakan perusahaan teknologi. Sebab, jalur tersebut dianggap efektif dan kreatif dalam mengatasi persoalan kerentanan sistem keamanan yang bisa saja meluas. Dengan melibatkan unsur dari orang luar dengan menawarkan keahliannya, memungkinkan dapat mengurangi dampak yang lebih luas bila sistem keamanan bisa dijebol oleh peretas. Meski akan menawarkan hadiah sebesar Rp332 juta, tetapi situs tersebut bisa saja menaikkan tarif tersebut sampai US$50 ribu atau Rp664 juta sesuai tingkat kerentanan yang ditemukan pada situsnya. (ren)"
12	14-May-16	"Rusia Siapkan Pesaing Android Sistem operasi mobile populer Android bakal mendapatkan pesaing baru. Sabtu, 14 Mei 2016 | 02:20 WIB Oleh : Amal Nur Ngazis Kremlin Palace (Kremlinpalace.org) VIVA.co.id – Sistem operasi mobile populer Android bakal mendapatkan pesaing baru. Sebab Rusia berambisi menyaingi Android dengan sistem operasi mobile buatan mereka. Tanda-tanda Rusia serius ingin menyaingi Anrdroid bisa dilihat dari persiapan ekosistem. Pemerintah Negeri Beruang Putih itu sudah mengembangkan fasilitas untuk pengembangan sistem operasi pesaing Android. Dikutip dari Russia Beyond The Headlinnes, Jumat 13 Mei 2016, pada awal Mei ini Menteri Komunitasi Rusia mengumumkan Rusia telah membangun pusat pengembangan sistem operasi baru Rusia di Innopolis, sebuah wilayah di Tatarstan. Sistem operasi itu akan dikembangkan oleh perusahaan baru yang bernama Open Mobile Platform (OMP) yang telah didirikan pada April lalu. Bicara soal sistem operasi baru itu, Presiden OMP,  Grigory Berezkin, mengatakan Rusia ingin menargetkan pasar massal dan smartphoneyang terjangkau alias tak mahal. Rusia belajar banyak dari smartphone buatan Rusia yang pertama, YotaPhone. Perangkat itu dibanderol terlalu mahal, sehingga di pasar tidak mendapatkan respons yang bagus. Untuk itu, nantinya produksmartphone yang menjalankan sistem operasi terbaru kemungkinan akan berharga tidak sampai US$200 atau Rp2,6 juta. Kuncismartphone terjangkau ini adalah sistem operasi mobile Rusia dan prosesor buatan lokal.  Berezkin mengatakan perangkat yang akan menjalankan sistem operasi baru itu segera akan tersedia di pasar dalam negeri. Saat ini, Berezkin mengatakan perusahaan sedang menjajaki dengan produsen smartphone, namun belum mencapai kesepakatan. Berezkin mengatakan sistem operasi baru akan dikembangkan dengan platform Sailfish, yang berbasis Linux. Pengembang di Innopolis akan menyesuaikan platform Sailfish untuk kebutuhan pengguna Rusia. Sedangkan Kepala Analis Russian Association of Electronic Communications (RAEC), Karen Kazaryan mengatakan sistem operasi baru akan dikembangkan atas dasar komponen yang sudah ada. Dia menyebutkan pengembang harus mengambil teknologi kripto yang ada di Rusia dan kemudian fokus pada sistem operasi dengan tingkat keamanan yang tinggi. Sistem operasi BRICS Sistem operasi baru ini diharapkan juga bisa belajar dari platform Sailfish yang kurang berkembang. Sebelumnya sebuah startup Jolla yang didirikan oleh eksekutif Nokia, telah mengeluarkan beberapa perangkat berbasis Sailfish. Tapi sayangnya, Jolla mengalami kendala keuangan bahkan terpaksa harus memangkas banyak karyawan mereka. Nah, ambisi Rusia untuk menciptakan alternatif Android itu bukan pertama kalinya. Pada awal 2016, Menteri Komunikasi Rusia sudah mendiskusikan ambisi tersebut dengan memanfaatkan pasar Brazil, Rusia, India, China dan Afrika Sekatan (BRICS). Dia ingin kelompok negara tersebut bisa mengembangakn sebuah sistem operasi independen. ""BRICS punya setelah populasi dunia dan setengah potensi pengguna smartphone dan tablet,"" kata dia."
13	14-May-16	"Tiga Varian Motor Listrik Mengaspal di RI Motor listrik ini langsung diimpor utuh dari Jepang Sabtu, 14 Mei 2016 | 12:01 WIB Oleh : Dedy Priatmojo VIVA.co.id – Perusahaan otomotif asal Jepang, Terra Motors, secara resmi memperkenalkan tiga varian motor listriknya di Indonesia, Sabtu, 14 Mei 2016. PT. Jaya Mimika Lestari (JML) ditunjuk sebagai distributor resmi line up motor pabrikan Jepang tersebut. ""Di Indonesia, kami tawarkan 3 model dari Terra Motors,"" kata Direktur PT JML, Bassa Seseno saat peluncuran resmi tiga model motor listrik Terra Motors di di Balai Samudera, Kelapa Gading, Jakarta Utara, Sabtu, 14 Mei 2016. Tiga varian motor listrik yang ditawarkan Terra Motors di Indonesia, yaitu 2 model e-scooter dan 1 model e-bike. A400i yang merupakan e-scooter variant premium, A200 e-scooter variant Deluxe, dan e-bike S750 homy variant premium, A2000 e-scooter variant Deluxe, dan e-bike S750 homy variant yang dilengkapi pedal. ""Sepeda motor listrik ini kami impor secara utuh, kami sebagai distributor exclusive dari Terra Motors akan memberikan jaminan pelayanan penjualan, service dan spare parts,"" terang Bassa. Sebagai tambahan, ini merupakan bentuk komitmen JML dalam menghadirkan electric vehicle. Menghadirkan berbagai varian sesuai kebutuhan yang berbeda-beda untuk memenuhi kepraktisan berkendara yang tetap hemat bahan bakar. Di laman resminya, Terra Motors disebutkan memiliki tiga pabrik yang tersebar di Asia Tenggara, yakni Vietnam, Filipina dan India. Perusahaan ini didirikan oleh Toru Tokushige pada 2010. Salah satu keunggulan produk Terra Motors adalah baterai yang dapat dilepas dan dibawa-bawa, sehingga proses pengecasan bisa dilakukan dengan lebih mudah. Laporan: Jeffry Sudibyo (ren)"
14	14-May-16	"Diakuisisi Alibaba, Bagaimana Nasib Lazada? Hal ini dinilai kesempatan bagus untuk berkembang. Sabtu, 14 Mei 2016 | 12:07 WIB Oleh : Raden Jihad Akbar, Mitra Angelia Lazada Sebagai Platform Standar Untuk Meluncurkan Smartphone di Indonesia VIVA.co.id – Akuisisi raksasa e-Commerce asal China, Alibaba, terhadap Lazada, peritel online Asia Tenggara, mengejutkan berbagai pihak beberapa waktu lalu. Aksi korporasi tersebut dinilai dapat menguntungkan Lazada, tapi di sisi lain juga menjadi tantangan bagi perusahaan itu.   Demikian ungkap salah seorang pendiri Pinjam.com, Teguh Ariwibowo.  Akuisisi itu, bagi Teguh, merupakan sebuah kesempatan bagi Lazada untuk berkembang menjadi lebih besar lagi di Asia Tenggara. ""Menurut kami, perspektif start-up itu suatu good way, cara bagus untuk mengembangkan market,"" ujar Teguh Sabtu 14 Mei 2016. Namun, Teguh menjelaskan, bergabung dengan perusahaan besar seperti Alibaba, bisa juga menjadi beban. Sebab, Lazada harus memastikan bakal berkembang sejalan dengan perkembangan bisnis Alibaba. ""Itu tantangan, berarti kita kan harus bisa lebih besar,"" ucap dia. Seperti diketahui, Alibaba pada tanggal 12 April 2016 mengumumkan telah membeli saham ritel online Asia Tenggara, Lazada, senilai US$1 miliar atau lebih dari Rp13 triliun. Akuisisi dilakukan perusahaan untuk makin mengembangkan bisnis e-Commerce Lazada di pasar Asia Tenggara. (ren)"
15	14-May-16	"Ponsel Lipat Samsung Pakai Layar 4K? Anggoro Suryo Jati – detikinet Sabtu, 14/05/2016 13:35 WIB Foto: detikINET/Rachman Haryanto Jakarta - Samsung pernah dikabarkan akan membuat ponsel yang bisa dilipat, dan rumor terbaru menyebutkan kalau ponsel tersebut akan menggunakan layar dengan resolusi 4K. Layar 4K itu akan menggunakan pengaturan subpixel bernama PenTile yang menggunakan dengan formasi yang berbentuk seperti berlian, demikian dikutipdetikINET dari Ubergizmo, Sabtu (14/5/2016). Karena masih berupa rumor, ponsel lipat ini tentu belum mempunyai nama. Namun kemungkinan Samsung akan menamai ponsel ini sebagai Galaxy X. Rumor yang sama juga menyebutkan kalau Galaxy X akan jadi ponsel flagship ke-5 Samsung untuk tahun 2017 mendatang, menemani Galaxy S8, Galaxy S8 Edge, Galaxy Note 7 dan Galaxy Note 7 Edge. Konsep ponsel dengan layar yang bisa dilipat sudah muncul sejak beberapa tahun yang lalu. Pabrikan seperti Samsung dan LG pun sudah pernah membuat prototipe layar untuk memamerkan teknologi tersebut. Bahkan Samsung pun sudah mendaftarkan paten soal implementasi teknologi layar lipat itu ke dalam ponsel. Namun hingga kini, belum ada satupun pabrikan yang benar-benar mengimplementasikan teknologi tersebut ke ponsel yang diproduksi secara massal. (asj/asj) "
16	14-May-16	"Di Indonesia, Bos Microsoft Bakal Bicara Soal Era Digital Satya Nadella rencananya akhir bulan ini datang ke Indonesia. Sabtu, 14 Mei 2016 | 15:48 WIB Oleh : Raden Jihad Akbar, Agus Tri Haryanto Satya Nadella, CEO Microsoft. (REUTERS/Microsoft) VIVA.co.id – Chief Executive Officer (CEO) Microsoft, Satya Nadella, dipastikan akan hadir di Indonesia akhir bulan ini. Dia akan menghadiri acara Microsoft Developer Festival di Ritz Carlton, Pacific Place, Jakarta. Kedatangan Nadella ke Indonesia merupakan yang pertama setelah tahun lalu batal direalisasikan, karena sang ibunda meninggal dunia. Saat itu, kunjungan Nadella rencananya berbarengan dengan kehadiran mantan CEO Twitter, Dick Castolo. Kepastian kedatangan Nadella diketahui melalui undangan yang diterima VIVA.co.id, Sabtu, 14 Mei 2016. Perhelatan Microsoft Developer Festival yang diselenggarakan tanggal 26 Mei 2016 tersebut akan dibuka dengan sambutan dari Menteri Komunikasi dan Informatika (Menkominfo) Rudiantara dan President Director Microsoft Indonesia Andreas Diantoro. Dalam sambutannya sebagai pembicara kunci, Nadella rencananya akan membahas tentang bagaimana Indonesia dapat bersiap menghadapi era digital. Topik yang dibawa Nadella itu didasari dengan data mengenai Indonesia, di mana lebih dari 270 telepon seluler beredar di sini. Lalu, Indonesia masuk lima negara terbesar pengguna Facebook danTwitter, serta pengguna internet terbanyak, yaitu 125 juta pengguna. Hal-hal tersebut akan menjadi tantangan terbesar untuk mengembangkan sektor teknologi menjadi kekuatan. Pada Microsof Developer Festival, perusahaan piranti lunak terbesar ini juga akan menjabarkan tentang Indonesia M-Powered, sebuah inisiatif terbaru Microsoft dalam bidang pendidikan dan kewarganegaraan yang bertujuan untuk melahirkan generasi muda Indonesia yang siap bekerja di dunia teknologi-sentris di masa mendatang. Seperti diketahui, setidaknya sekitar 500 perusahaan rintisan (startup) akan dipilih dan dibina oleh Microsoft. Kemudian, sekitar 30 ribu sarjana terseleksi akan mendapatkan pekerjaan dan bimbingan program yang disuguhkan oleh perusahaan yang didirikan oleh Bill Gates tersebut. (ase)"
17	14-May-16	"Pembobolan Bank Sentral Bangladesh Mirip Peretasan Server Sony? Anggoro Suryo Jati – detikinet Sabtu, 14/05/2016 16:30 WIB Jakarta - Penyelidik menyebut kasus hacker pembobol Rp 1 triliun dari bank sentral Bangladesh terkait dengan kasus peretasan server milik Sony Pictures yang terjadi beberapa tahun lalu. Adalah BAE Systems, perusahaan pembuat senjata asal Eropa yang juga punya bisnis keamanan cyber yang menyatakan hal tersebut. Menurut penyelidik BAE, mereka menemukan bukti adanya keterkaitan antara malware dari kasus bank sentral Bangladesh dengan peretasan server Sony Pictures, juga sejumlah kasus lain. ""Awalnya insiden ini memang terlihat terisolasi terhadap satu bank Asia namun ternyata merupakan bagian dari kampanye yang lebih luas,"" tulis tim keamanan cyber BAE dalam keterangan tertulisnya. Mereka juga menemukan sebuah malware lain yang digunakan untuk menyerang sebuah bank komersial di Vietnam. Malware ini menggunakan pesan palsu pada jejaring pengiriman uang SWIFT.  Cara kerja malware tersebut juga disebut serupa dengan malware yang dipakai untuk meretas bank sentral Bangladesh dan server Sony Pictures. Namun BAE tak menyebut nama bank di Vietnam yang menjadi korban malware tersebut, demikian dikutip detikINET dari Reuters, Sabtu (14/5/2016). Peretasan server milik Sony Pictures adalah sebuah serangan cyber yang membuat heboh pada akhir 2014 lalu. Adalah grup hacker Guardian of Peace #GOP yang mengaku melakukan serangan tersebut. Grup hacker itu mencuri dan menyebarkan data-data sensitif milik Sony Pictures ke dunia maya. Di antara data-data tersebut terdapat informasi pribadi dari sekitar 47 ribu orang yang pernah bekerja di Sony Pictures, antara lain nomor kartu kredit, akun sosial media, dan yang paling parah adalah nomor Social Security.(asj/asj) "
18	14-May-16	"Ahmad Dhani: Dewa 19 Tak Pernah Mati Bayaran manggung Dewa 19 bisa mencapai Rp300 juta. Sabtu, 14 Mei 2016 | 18:04 WIB Oleh : Lutfi Dwi Puji Astuti, Nuvola Gloria Bakal calon Gubernur DKI Jakarta, Ahmad Dhani. (VIVA.co.id / Irwandi Arsyad) VIVA.co.id –  Ahmad Dhani tidak dapat memastikan bahwa Dewa 19 kembali reuni. Meskipun saat ini, Ari Lasso dan Once sesekali bisa manggung bersama. Namun, pentolan band ternama itu tak menampik bahwa meski dengan lagu-lagu lama, Dewa 19 masih dilirik dengan harga yang fantastis. ""Rp 300 juta,"" ucap Dhani, di kawasan Menteng, Jakarta Pusat, Jumat, 13 Mei 2016. Bagi Dhani, meski saat ini para personel Dewa 19 tak lagi bersama, bukan hal yang mustahil untuk tetap bisa tampil bersama. Dhani pun meyakini, Dewa 19 tak akan mati, meski Ari Lasso dan Once sudah keluar dari grup band legendaris itu. ""Selama Ari Lasso punya jadwal untuk nyanyi, kami tetap manggung. Susah dipermanenkan, karena dia (Ari) sudah solo. Virzha saja susah,"" ujar ayah dari Al, El dan Dul itu. Dhani pun tak ingin melirik vokalis baru. Baginya, kondisi Dewa 19 saat ini masih terus berkarya. ""Percuma, itu saja sudah laku. Nyanyi ke mana-mana, lagu itu melulu. Enggak lah, enggak nyari vokalis baru lagi,"" tuturnya. Sebelumnya, Ahmad Dhani pernah sesumbar, Dewa 19 akan kembali reuni dan membuat proyek baru. Apalagi, saat ini mereka masih sering manggung dan eksis di dunia musik. Dhani pun yakin, hingga kini Dewa 19 masih tetap eksis. (ase)"
19	14-May-16	"Tarian Tak Biasa Afgan di Konser 'Sides' Bandung Afgan membuat kejutan, namun sempat mengalami kendala. Sabtu, 14 Mei 2016 | 23:23 WIB Oleh : Lutfi Dwi Puji Astuti, Al Amin Konser Afgan di Bandung, Sabtu, 14 Mei 2016 (VIVA.co.id/ Al Amin) VIVA.co.id – Penyanyi Afgan Syahreza menghibur masyarakat Kota Bandung malam ini, Sabtu, 14 Mei 2016. Konser bertajuk ""Sides-Afgan Indonesian Tour 2016"" ini berlangsung di The Trans Luxury Hotel, Jalan Gatot Subroto, Bandung. Konser dimulai sejak pukul 20.10 WIB, dengan lagu pembuka berjudul ""Panah Asmara"" yang dibawakan langsung oleh Afgan. Di atas panggung, Afgan mengajak seluruh penonton yang mayoritas berusia 16-30 tahun untuk bernyanyi bersama. ""Selamat malam semua, ayo kita nyanyi sama-sama,"" sapa hangat pria berkacamata itu kepada penonton dari atas panggung. Dalam konsernya, Afgan tak hanya sekadar menyapa penggemar, dia juga melakukan aksi panggung dengan  berjoget mengikuti tarian yang ada di belakang layar saat menyanyikan lagu berjudul ""Knock Me Out"". Dalam aksi ini Afgan tampak menunjukkan kemampuan menarinya yang tak biasa. Namun sebelum menunjukkan aksi panggungnya tersebut, pria pelantun lagu Sadis itu harus mencoba menari sebanyak dua kali lantaran mengalami kendala teknis. ""Sebenarnya saya mau bikin aksi panggung. Tapi tadi layar LED-nya rusak,"" ujar Afgan dari atas panggung. Beruntung, pada percobaan kedua, Afgan dengan mulus menari mengikuti  tarian pada layar di belakangnya. ""Mudah-mudahan kali ini enggak gagal. Bismillahirahmanirahim,"" ucapnya. Konser bertajuk Sides ini merupakan rangkaian konser yang akan dilaksanakan di beberapa kota di Indonesia. Bandung menjadi lokasi pertama yang dipilih Afgan lantaran banyaknya antusiasme Afganisme (sebutan fans setia Afgan) di kota tersebut. ""Banyak musisi juga yang lahir di kota ini,"" tutur pria kelahiran Jakarta 27 Mei 1989 tersebut. Afgan tampak tampil elegan dengan mengenakan setelan jas abu-abu dan hitam. Konser solois pria asal Jakarta ini diselenggarakan oleh promotor musik Explore Creative Indonesia. Dalam konser ini, Afgan bakal menyanyikan 22 lagu. Konsep yang megah dan mewah terlihat ditampilkan pada konser ini. Tak ingin mengecewakan para penggemarnya, Afgan pun sempat menjalani proses latihan yang panjang. Tak hanya latihan vokal, Afgan juga menjalani latihan fisik seperti olahraga untuk pernapasan dan latihan dengan band pendukungnya agar tampil maksimal di panggung. Di acara konsernya ini, Afgan juga akan berduet dengan Rossa. Dalam rangkaian konsernya ini, ia sempat menjelaskan akan ada tiga segmen yaitu, segmen rock n roll up beat, love song dan elektronik. (ase)"
20	14-May-16	"Mitsubishi Siapkan Varian Baru Pajero Sport, Kapan Meluncur? KTB rupanya belum puas dengan varian All new Pajero Sport saat ini. Sabtu, 14 Mei 2016 | 18:22 WIB Oleh : Dedy Priatmojo, Herdi Muhardi Mitsubitshi All New Pajero Sport. (VIVA.co.id/Muhamad Solihin) VIVA.co.id – PT Krama Yudha Tiga Berlian Motors (KTB) mengklaim, penjualan All new Pajero Sport yang resmi diluncurkan akhir Januari 2016 itu telah terjual lebih dari 9.000 unit. Untuk pasar Indonesia, All New Pajero Sport hadir dengan empat pilihan yakni, Dakar 4X4 AT, Dakar 4x2 AT, GLX 4X4 MT dan Exceed 4x2 AT. Namun, PT KTB rupanya belum puas dengan varian yang menandingi Toyota Fortuner tersebut. Operating GM Manager MMC Marketing PT KTB Irwan Kuncoro menyatakan berencana untuk menambah varian baru untuk All New Pajero Sport. “Rencana ke arah itu pasti ada. Namun, kapan waktunya belum bisa diinformasikan,” ujar Irwan saat ditemui di sela acara media Tes Drive All New Pajero Sport di Menjangan, Bali, Jumat, 13 Mei 2016. Menurut Irwan, untuk menghadirkan model atau varian baru bukan perkara mudah, Sebab, perusahaan harus lebih dulu melalui beberapa tahapan proses studi. Tak hanya itu, kata Irwan, untuk menghadirkan varian baru, tentu saja hal itu bisa saja dilakukan asal permintaan konsumen cukup besar. Namun sayang, saat ditanya waktu tepatnya, Irwan tak mau membeberkan. “Tunggu saja,” singkatnya. Seperti kabar sebelumnya, Pajero Sport terbaru ini kini tak dilengkapi tipe GLS atau pun V6. Jadi, bukan tak menutup kemungkinan dengan tingginya penjualan serta permintaan konsumen akan dua varian tersebut. (ase)"
21	13-May-16	"Beli Pajero Sport Tak Ingin Inden Lama, Ini Caranya Inden memang diperkirakan sekitar satu bulan. Jum'at, 13 Mei 2016 | 17:31 WIB Oleh : Toto Pribadi, Herdi Muhardi All New Pajero Sport (VIVA.co.id/Herdi) VIVA.co.id – Sejak resmi diluncurkan pada akhir Januari 2016, Sport Utility Vehicel (SUV) andalan Mitsubishi yakni All New Pajero Sport diklaim telah mengumpulkan pemesanan lebih dari 9.000 unit. Namun untuk inden memang diperkirakan sekitar satu bulan. Menurut Operating General Manager MMC Marketing PT Krama Yudha Tiga Berlian (KTB) Irwan Kuncoro, dari jumlah tersebut setidaknya 80 persen di antara menyukai All New Pajero Sport tipe Dakar 4x2. ""Meski SUV dan besar, konsumen paling banyak berasal dari Jabodetabek,"" ungkap Irwan saat ditemui disela media tes drive All New Pajero Sport di Bali, Jumat 13 Mei 2016. Hadirnya Pajero Sport teranyar ini juga dipercaya mampu menarik hati konsumen tak hanya di Jabodetabek, melainkan di beberapa wilayah seperti Bali, Nusa Tenggara, dan lainnya. Irwan pun memastikan, konsumen yang memesan mobil dengan tema A Vision to Explore itu tak bakal lama menunggu, sebab hanya dibutuhkan waktu sekitar satu bulan. Adapun Irwan menyatakan, jika ingin mendapatkan unit lebih cepat, disarankan para calon konsumen untuk membeli tipe Dakar 4x2 dengan kelir hitam dan putih. Untuk harganya sendiri, lanjut Irwan, masih sama seperti saat peluncuran. Dan berikut daftar harga All New Pajero dengan status on the road Jabodetabek; Dakar 4x4 AT: Rp623 juta Dakar 4x2 AT: Rp496 juta Exceed 4x2 AT: Rp446 juta GLX 4x4: inibaik Rp495 juta"